Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 18:18:08,2019-01-01 18:18:22,14.516s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 18:18:22,2019-01-01 18:18:23,1.172s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:18:23,2019-01-01 18:18:26,3.005s,PASSED
"click(findTestObject(""Object Repository/Disclaimer/Page_Chiragh/a_Disclaimer""))",Chrome 71.0.3578.98,,2019-01-01 18:18:26,2019-01-01 18:18:27,0.267s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:18:27,2019-01-01 18:18:30,3.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Disclaimer/Page_Chiragh/div_Disclaimer""), 3)",Chrome 71.0.3578.98,,2019-01-01 18:18:30,2019-01-01 18:18:30,0.096s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 18:18:30,2019-01-01 18:18:31,0.867s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 18:18:31,2019-01-01 18:18:31,0.004s,PASSED
,,,,,,
Test Cases/footer/FAQs-footer,Chrome 71.0.3578.98,,2019-01-01 18:18:31,2019-01-01 18:18:56,24.991s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 18:18:31,2019-01-01 18:18:33,2.494s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 18:18:33,2019-01-01 18:18:47,14.043s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 18:18:47,2019-01-01 18:18:49,1.180s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:18:49,2019-01-01 18:18:52,3.002s,PASSED
"click(findTestObject(""Object Repository/FAQs-footer/Page_Chiragh/a_-FAQs""))",Chrome 71.0.3578.98,,2019-01-01 18:18:52,2019-01-01 18:18:52,0.154s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:18:52,2019-01-01 18:18:55,3.000s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/FAQs-footer/Page_Chiragh/div_Frequently Asked Questions""), 3)",Chrome 71.0.3578.98,,2019-01-01 18:18:55,2019-01-01 18:18:55,0.055s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 18:18:55,2019-01-01 18:18:56,0.799s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 18:18:56,2019-01-01 18:18:56,0.005s,PASSED
,,,,,,
Test Cases/footer/How it Works-footer,Chrome 71.0.3578.98,,2019-01-01 18:18:56,2019-01-01 18:19:20,24.677s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 18:18:56,2019-01-01 18:18:58,2.305s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 18:18:58,2019-01-01 18:19:12,13.770s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 18:19:12,2019-01-01 18:19:13,1.171s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:19:13,2019-01-01 18:19:16,3.003s,PASSED
"click(findTestObject(""Object Repository/How it Works-footer/Page_Chiragh/a_-How it works""))",Chrome 71.0.3578.98,,2019-01-01 18:19:16,2019-01-01 18:19:16,0.204s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:19:16,2019-01-01 18:19:19,3.003s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/How it Works-footer/Page_Chiragh/img_Seller  Buyer Process_b-im""), 3)",Chrome 71.0.3578.98,,2019-01-01 18:19:19,2019-01-01 18:19:19,0.078s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/How it Works-footer/Page_Chiragh/div_Seller  Buyer Process""), 3)",Chrome 71.0.3578.98,,2019-01-01 18:19:19,2019-01-01 18:19:19,0.039s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 18:19:19,2019-01-01 18:19:20,0.829s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 18:19:20,2019-01-01 18:19:20,0.005s,PASSED
,,,,,,
Test Cases/footer/Privacy Policy-footer,Chrome 71.0.3578.98,,2019-01-01 18:19:20,2019-01-01 18:19:47,26.623s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 18:19:21,2019-01-01 18:19:23,2.417s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 18:19:23,2019-01-01 18:19:39,15.658s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 18:19:39,2019-01-01 18:19:40,1.181s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:19:40,2019-01-01 18:19:43,3.003s,PASSED
"click(findTestObject(""Object Repository/Privacy Policy/Page_Chiragh/a_Privacy Policy""))",Chrome 71.0.3578.98,,2019-01-01 18:19:43,2019-01-01 18:19:43,0.166s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:19:43,2019-01-01 18:19:46,3.003s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Privacy Policy/Page_Chiragh/div_Privacy Policy""), 3)",Chrome 71.0.3578.98,,2019-01-01 18:19:46,2019-01-01 18:19:46,0.088s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 18:19:46,2019-01-01 18:19:47,0.820s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 18:19:47,2019-01-01 18:19:47,0.006s,PASSED
,,,,,,
Test Cases/footer/repurchase-footer,Chrome 71.0.3578.98,,2019-01-01 18:19:47,2019-01-01 18:20:11,24.430s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 18:19:47,2019-01-01 18:19:50,2.364s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 18:19:50,2019-01-01 18:20:03,13.527s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 18:20:03,2019-01-01 18:20:04,1.159s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:20:04,2019-01-01 18:20:07,3.002s,PASSED
"click(findTestObject(""Object Repository/repurchase-footer/Page_Chiragh/a_-Repurchase""))",Chrome 71.0.3578.98,,2019-01-01 18:20:07,2019-01-01 18:20:07,0.200s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:20:07,2019-01-01 18:20:10,3.002s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/repurchase-footer/Page_Chiragh/div_BUY BACK OR REPURCHASE AGR_1""), 3)",Chrome 71.0.3578.98,,2019-01-01 18:20:10,2019-01-01 18:20:11,0.074s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 18:20:11,2019-01-01 18:20:11,0.831s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 18:20:11,2019-01-01 18:20:11,0.006s,PASSED
,,,,,,
Test Cases/footer/sell a property,Chrome 71.0.3578.98,,2019-01-01 18:20:11,2019-01-01 18:20:40,28.997s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 18:20:12,2019-01-01 18:20:14,2.490s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 18:20:14,2019-01-01 18:20:28,14.382s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 18:20:28,2019-01-01 18:20:30,1.179s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:20:30,2019-01-01 18:20:33,3.002s,PASSED
"click(findTestObject(""Object Repository/sell/Page_Chiragh/Page_Chiragh/a_Sell""))",Chrome 71.0.3578.98,,2019-01-01 18:20:33,2019-01-01 18:20:33,0.214s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:20:33,2019-01-01 18:20:36,3.002s,PASSED
"if (verifyElementPresent(findTestObject(""sell/Page_Chiragh/Page_Chiragh/form_Sign In""), 3) == true)",Chrome 71.0.3578.98,,2019-01-01 18:20:36,2019-01-01 18:20:40,3.696s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 18:20:40,2019-01-01 18:20:40,0.778s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 18:20:40,2019-01-01 18:20:40,0.003s,PASSED
,,,,,,
Test Cases/footer/Subscribe button,Chrome 71.0.3578.98,,2019-01-01 18:20:40,2019-01-01 18:21:05,24.429s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 18:20:41,2019-01-01 18:20:43,2.330s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 18:20:43,2019-01-01 18:20:57,13.621s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 18:20:57,2019-01-01 18:20:58,1.147s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:20:58,2019-01-01 18:21:01,3.004s,PASSED
"setText(findTestObject(""Object Repository/Subscribe/Page_Chiragh/input_Newsletter_form-control""), ""a@gmail.com"")",Chrome 71.0.3578.98,,2019-01-01 18:21:01,2019-01-01 18:21:01,0.299s,PASSED
"click(findTestObject(""Object Repository/Subscribe/Page_Chiragh/button_Subscribe""))",Chrome 71.0.3578.98,,2019-01-01 18:21:01,2019-01-01 18:21:01,0.126s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:21:01,2019-01-01 18:21:04,3.002s,PASSED
acceptAlert(),Chrome 71.0.3578.98,,2019-01-01 18:21:04,2019-01-01 18:21:05,0.613s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 18:21:05,2019-01-01 18:21:05,0.000s,PASSED
,,,,,,
Test Cases/footer/Terms and Conditions- footer,Chrome 71.0.3578.98,,2019-01-01 18:21:05,2019-01-01 18:21:30,25.630s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 18:21:05,2019-01-01 18:21:08,3.102s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 18:21:08,2019-01-01 18:21:22,13.939s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 18:21:22,2019-01-01 18:21:23,1.189s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:21:23,2019-01-01 18:21:26,3.002s,PASSED
"click(findTestObject(""Object Repository/Terms and Conditions/Page_Chiragh/a_Terms  Conditions""))",Chrome 71.0.3578.98,,2019-01-01 18:21:26,2019-01-01 18:21:26,0.180s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 18:21:26,2019-01-01 18:21:29,3.002s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Terms and Conditions/Page_Chiragh/div_Terms  Conditions""), 3)",Chrome 71.0.3578.98,,2019-01-01 18:21:29,2019-01-01 18:21:30,0.094s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 18:21:30,2019-01-01 18:21:30,0.840s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 18:21:30,2019-01-01 18:21:30,0.005s,PASSED
,,,,,,
Test Cases/about us page/start buying now button,Chrome 71.0.3578.98,,2019-01-01 18:21:30,2019-01-01 18:21:57,26.823s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 18:21:31,2019-01-01 18:21:33,2.489s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 18:21:33,2019-01-01 18:21:49,16.270s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 18:21:49,2019-01-01 18:21:51,1.150s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-01 18:21:51,2019-01-01 18:21:56,5.002s,PASSED
"click(findTestObject(""about us/Page_Chiragh/a_About Us(current) (1)""))",Chrome 71.0.3578.98,,2019-01-01 18:21:56,2019-01-01 18:21:56,0.219s,PASSED
"click(findTestObject(""about us/Page_Chiragh/Page_Chiragh/button_Start Buying""))",Chrome 71.0.3578.98,,2019-01-01 18:21:56,2019-01-01 18:21:56,0.130s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-01 18:21:56,2019-01-01 18:21:56,0.020s,PASSED
"verifyTextPresent(""Current Auctions"", false)",Chrome 71.0.3578.98,,2019-01-01 18:21:56,2019-01-01 18:21:57,1.278s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 18:21:57,2019-01-01 18:21:57,0.001s,PASSED
,,,,,,
Test Cases/about us page/start selling now button,Chrome 71.0.3578.98,,2019-01-01 18:21:57,2019-01-01 18:22:25,27.911s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 18:21:58,2019-01-01 18:22:01,3.138s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 18:22:01,2019-01-01 18:22:15,14.013s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 18:22:15,2019-01-01 18:22:16,1.177s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-01 18:22:16,2019-01-01 18:22:21,5.004s,PASSED
"click(findTestObject(""Object Repository/about us/Page_Chiragh/a_About Us(current) (1)""))",Chrome 71.0.3578.98,,2019-01-01 18:22:21,2019-01-01 18:22:21,0.207s,PASSED
"click(findTestObject(""Object Repository/about us/Page_Chiragh/button_Start                Se""))",Chrome 71.0.3578.98,,2019-01-01 18:22:21,2019-01-01 18:22:21,0.160s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-01 18:22:21,2019-01-01 18:22:21,0.011s,PASSED
"if (verifyElementPresent(findTestObject(""sell/Page_Chiragh/Page_Chiragh/form_Sign In""), 3) == true)",Chrome 71.0.3578.98,,2019-01-01 18:22:21,2019-01-01 18:22:25,3.869s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 18:22:25,2019-01-01 18:22:25,0.004s,PASSED
