Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/start now button/Page_Chiragh/button_START NOW""))",Chrome 71.0.3578.98,,2019-01-03 12:34:23,2019-01-03 12:34:23,0.201s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-03 12:34:23,2019-01-03 12:34:23,0.089s,PASSED
"if (verifyElementPresent(findTestObject(""sell/Page_Chiragh/Page_Chiragh/form_Sign In""), 3) == true)",Chrome 71.0.3578.98,,2019-01-03 12:34:23,2019-01-03 12:34:27,3.729s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:34:27,2019-01-03 12:34:27,0.002s,PASSED
,,,,,,
Test Cases/home page/view property by name,Chrome 71.0.3578.98,,2019-01-03 12:34:27,2019-01-03 12:34:55,28.110s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:34:28,2019-01-03 12:34:31,3.779s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:34:31,2019-01-03 12:34:43,11.965s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:34:43,2019-01-03 12:34:44,1.134s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:34:44,2019-01-03 12:34:47,3.004s,PASSED
"if (getExecutionProfile() == ""default"")",Chrome 71.0.3578.98,,2019-01-03 12:34:47,2019-01-03 12:34:47,0.001s,PASSED
else,Chrome 71.0.3578.98,,2019-01-03 12:34:47,2019-01-03 12:34:55,7.821s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:34:55,2019-01-03 12:34:55,0.002s,PASSED
,,,,,,
Test Cases/home page/view property,Chrome 71.0.3578.98,,2019-01-03 12:34:55,2019-01-03 12:35:20,24.789s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:34:56,2019-01-03 12:34:59,3.238s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:34:59,2019-01-03 12:35:08,9.167s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:35:08,2019-01-03 12:35:09,1.134s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:35:09,2019-01-03 12:35:12,3.001s,PASSED
"click(findTestObject(""Object Repository/view property/Page_Chiragh/img""))",Chrome 71.0.3578.98,,2019-01-03 12:35:12,2019-01-03 12:35:13,0.268s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:35:13,2019-01-03 12:35:16,3.006s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/view property/Page_Chiragh/div_Exit VR""), 3)",Chrome 71.0.3578.98,,2019-01-03 12:35:16,2019-01-03 12:35:20,4.423s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:35:20,2019-01-03 12:35:20,0.001s,PASSED
,,,,,,
Test Cases/header/about us,Chrome 71.0.3578.98,,2019-01-03 12:35:20,2019-01-03 12:35:41,21.296s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:35:21,2019-01-03 12:35:24,3.498s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:35:24,2019-01-03 12:35:33,9.095s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:35:33,2019-01-03 12:35:34,1.144s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:35:34,2019-01-03 12:35:37,3.000s,PASSED
"click(findTestObject(""Object Repository/about us/Page_Chiragh/a_About Us(current)""))",Chrome 71.0.3578.98,,2019-01-03 12:35:37,2019-01-03 12:35:37,0.167s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:35:37,2019-01-03 12:35:40,3.002s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/about us/Page_Chiragh/div_MISSION STATEMENT""), 5)",Chrome 71.0.3578.98,,2019-01-03 12:35:40,2019-01-03 12:35:41,0.046s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 12:35:41,2019-01-03 12:35:41,0.882s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:35:41,2019-01-03 12:35:41,0.002s,PASSED
,,,,,,
Test Cases/header/Buy,Chrome 71.0.3578.98,,2019-01-03 12:35:41,2019-01-03 12:36:01,19.487s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:35:42,2019-01-03 12:35:44,2.334s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:35:44,2019-01-03 12:35:53,8.664s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:35:53,2019-01-03 12:35:54,1.145s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:35:54,2019-01-03 12:35:57,3.000s,PASSED
"click(findTestObject(""buy/Page_Chiragh/a_Buy""))",Chrome 71.0.3578.98,,2019-01-03 12:35:57,2019-01-03 12:35:57,0.132s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:35:57,2019-01-03 12:36:00,3.001s,PASSED
"verifyElementPresent(findTestObject(""buy/new/Page_Chiragh/div_Current Auctions        Ac""), 5)",Chrome 71.0.3578.98,,2019-01-03 12:36:00,2019-01-03 12:36:00,0.045s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 12:36:00,2019-01-03 12:36:01,0.878s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:36:01,2019-01-03 12:36:01,0.002s,PASSED
,,,,,,
Test Cases/header/FAQS,Chrome 71.0.3578.98,,2019-01-03 12:36:01,2019-01-03 12:36:20,19.343s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:36:01,2019-01-03 12:36:04,2.281s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:36:04,2019-01-03 12:36:12,8.512s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:36:12,2019-01-03 12:36:13,1.131s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:36:13,2019-01-03 12:36:16,3.001s,PASSED
"click(findTestObject(""Object Repository/FAQS/Page_Chiragh/a_FAQs""))",Chrome 71.0.3578.98,,2019-01-03 12:36:16,2019-01-03 12:36:16,0.149s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:36:16,2019-01-03 12:36:19,3.002s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/FAQS/Page_Chiragh/div_Frequently Asked Questions""), 3)",Chrome 71.0.3578.98,,2019-01-03 12:36:19,2019-01-03 12:36:19,0.036s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 12:36:19,2019-01-03 12:36:20,0.888s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:36:20,2019-01-03 12:36:20,0.001s,PASSED
,,,,,,
Test Cases/header/How it Works,Chrome 71.0.3578.98,,2019-01-03 12:36:20,2019-01-03 12:36:47,26.810s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:36:21,2019-01-03 12:36:23,2.351s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:36:23,2019-01-03 12:36:39,15.930s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:36:39,2019-01-03 12:36:40,1.141s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:36:40,2019-01-03 12:36:43,3.001s,PASSED
"click(findTestObject(""Object Repository/How it Works/Page_Chiragh/a_How it Works""))",Chrome 71.0.3578.98,,2019-01-03 12:36:43,2019-01-03 12:36:43,0.153s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:36:43,2019-01-03 12:36:46,3.003s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/How it Works/Page_Chiragh/div_Seller  Buyer Process""), 5)",Chrome 71.0.3578.98,,2019-01-03 12:36:46,2019-01-03 12:36:46,0.036s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 12:36:46,2019-01-03 12:36:47,0.883s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:36:47,2019-01-03 12:36:47,0.001s,PASSED
,,,,,,
Test Cases/header/repurchase,Chrome 71.0.3578.98,,2019-01-03 12:36:47,2019-01-03 12:37:11,24.238s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:36:47,2019-01-03 12:36:50,2.394s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:36:50,2019-01-03 12:37:03,13.357s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:37:03,2019-01-03 12:37:04,1.142s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:37:04,2019-01-03 12:37:07,3.001s,PASSED
"click(findTestObject(""Object Repository/repurchase/Page_Chiragh/a_Repurchase""))",Chrome 71.0.3578.98,,2019-01-03 12:37:07,2019-01-03 12:37:07,0.137s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:37:07,2019-01-03 12:37:10,3.004s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/repurchase/Page_Chiragh/div_BUY BACK OR REPURCHASE AGR""), 5)",Chrome 71.0.3578.98,,2019-01-03 12:37:10,2019-01-03 12:37:10,0.053s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 12:37:10,2019-01-03 12:37:11,0.864s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:37:11,2019-01-03 12:37:11,0.001s,PASSED
,,,,,,
Test Cases/header/resources,Chrome 71.0.3578.98,,2019-01-03 12:37:11,2019-01-03 12:37:32,20.194s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:37:12,2019-01-03 12:37:14,2.320s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:37:14,2019-01-03 12:37:23,9.415s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:37:23,2019-01-03 12:37:24,1.151s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:37:24,2019-01-03 12:37:27,3.000s,PASSED
"click(findTestObject(""Object Repository/RESOURCES/Page_Chiragh/a_Resources""))",Chrome 71.0.3578.98,,2019-01-03 12:37:27,2019-01-03 12:37:28,0.131s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:37:28,2019-01-03 12:37:31,3.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/RESOURCES/Page_Chiragh/div_Resources""), 3)",Chrome 71.0.3578.98,,2019-01-03 12:37:31,2019-01-03 12:37:31,0.037s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 12:37:31,2019-01-03 12:37:32,0.871s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:37:32,2019-01-03 12:37:32,0.001s,PASSED
,,,,,,
Test Cases/header/Sell,Chrome 71.0.3578.98,,2019-01-03 12:37:32,2019-01-03 12:37:56,24.376s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:37:32,2019-01-03 12:37:34,2.326s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:37:34,2019-01-03 12:37:44,9.967s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:37:44,2019-01-03 12:37:45,1.127s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:37:45,2019-01-03 12:37:48,3.004s,PASSED
"click(findTestObject(""Object Repository/sell/Page_Chiragh/Page_Chiragh/a_Sell""))",Chrome 71.0.3578.98,,2019-01-03 12:37:48,2019-01-03 12:37:48,0.139s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:37:48,2019-01-03 12:37:51,3.001s,PASSED
"if (verifyElementPresent(findTestObject(""sell/Page_Chiragh/Page_Chiragh/form_Sign In""), 3) == true)",Chrome 71.0.3578.98,,2019-01-03 12:37:51,2019-01-03 12:37:55,3.617s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 12:37:55,2019-01-03 12:37:56,0.856s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:37:56,2019-01-03 12:37:56,0.000s,PASSED
,,,,,,
Test Cases/footer/Buy a property,Chrome 71.0.3578.98,,2019-01-03 12:37:56,2019-01-03 12:38:23,27.143s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:37:56,2019-01-03 12:37:59,2.343s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:37:59,2019-01-03 12:38:11,12.353s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:38:11,2019-01-03 12:38:12,1.133s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-03 12:38:12,2019-01-03 12:38:17,5.001s,PASSED
"click(findTestObject(""Object Repository/Buy a property/Page_Chiragh/a_-Buy a property""))",Chrome 71.0.3578.98,,2019-01-03 12:38:17,2019-01-03 12:38:17,0.148s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-03 12:38:17,2019-01-03 12:38:22,5.003s,PASSED
"verifyElementPresent(findTestObject(""Buy a property/new/Page_Chiragh/div_Current Auctions        Ac""), 3)",Chrome 71.0.3578.98,,2019-01-03 12:38:22,2019-01-03 12:38:22,0.048s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 12:38:22,2019-01-03 12:38:23,0.840s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:38:23,2019-01-03 12:38:23,0.003s,PASSED
,,,,,,
Test Cases/footer/contact us-footer,Chrome 71.0.3578.98,,2019-01-03 12:38:23,2019-01-03 12:38:42,19.208s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:38:23,2019-01-03 12:38:26,2.315s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:38:26,2019-01-03 12:38:34,8.392s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:38:34,2019-01-03 12:38:35,1.137s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:38:35,2019-01-03 12:38:38,3.004s,PASSED
"click(findTestObject(""Object Repository/Contact Us-footer/Page_Chiragh/a_-Contact Us""))",Chrome 71.0.3578.98,,2019-01-03 12:38:38,2019-01-03 12:38:38,0.156s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:38:38,2019-01-03 12:38:41,3.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Contact Us-footer/Page_Chiragh/div_Headquarter""), 3)",Chrome 71.0.3578.98,,2019-01-03 12:38:41,2019-01-03 12:38:41,0.041s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 12:38:41,2019-01-03 12:38:42,0.870s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:38:42,2019-01-03 12:38:42,0.002s,PASSED
,,,,,,
Test Cases/footer/contact-social links,Chrome 71.0.3578.98,,2019-01-03 12:38:42,2019-01-03 12:38:43,0.253s,FAILED
acceptAlert(),Chrome 71.0.3578.98,,2019-01-03 12:38:43,2019-01-03 12:38:43,0.002s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:38:43,2019-01-03 12:38:43,0.001s,PASSED
,,,,,,
Test Cases/footer/Disclaimer-footer,Chrome 71.0.3578.98,,2019-01-03 12:38:43,2019-01-03 12:39:02,19.734s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 12:38:43,2019-01-03 12:38:45,2.349s,PASSED
navigateToUrl(Url),Chrome 71.0.3578.98,,2019-01-03 12:38:45,2019-01-03 12:38:54,8.795s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 12:38:54,2019-01-03 12:38:55,1.135s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:38:55,2019-01-03 12:38:58,3.001s,PASSED
"click(findTestObject(""Object Repository/Disclaimer/Page_Chiragh/a_Disclaimer""))",Chrome 71.0.3578.98,,2019-01-03 12:38:58,2019-01-03 12:38:58,0.156s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-03 12:38:58,2019-01-03 12:39:01,3.003s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Disclaimer/Page_Chiragh/div_Disclaimer""), 3)",Chrome 71.0.3578.98,,2019-01-03 12:39:01,2019-01-03 12:39:01,0.036s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-03 12:39:01,2019-01-03 12:39:02,1.013s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-03 12:39:02,2019-01-03 12:39:02,0.001s,PASSED
,,,,,,
Test Cases/footer/FAQs-footer,Chrome 71.0.3578.98,,2019-01-03 12:39:02,2019-01-03 12:39:23,20.389s,PASSED
